11/11/2017,18:30:00,84951,94501,54367,37780,32007,38674,23207,13506,13498,13549,13077,116206,105073,119810,98353,96989,74918,86281,13488,13620,13364,13373,18146,12285,8595,7464,6139,9440,7039,13180,13017,13478,13428,72341,554519,97285,58892,38729,36875,28093,13636,13554,13257,13388,50715,60772,88318,66469,99469,82429,91397,12952,12976,13212,13093,13228,15344,19091,16379,18736,14593,17762,13459,11664,13212,13032,1.3,3859,-1,12.65,
11/11/2017,19:00:00,85506,95308,54752,38073,32260,39000,23418,13594,13609,13662,13201,117062,105737,120635,99159,97673,75597,86984,13563,13705,13455,13474,18257,12353,8638,7505,6174,9500,7084,13250,13105,13567,13525,72852,555469,97875,59200,38943,37079,28261,13714,13632,13340,13462,50992,61160,88893,66886,99988,82915,91947,13032,13051,13295,13172,13309,15434,19207,16477,18838,14668,17860,13549,11729,13299,13105,1.3,3859,-1,12.64,
11/11/2017,19:30:00,85829,95818,55048,38273,32430,39222,23557,13628,13680,13742,13287,117526,105975,121225,99590,98255,76015,87651,13571,13751,13516,13551,18287,12369,8657,7524,6193,9535,7113,13255,13137,13615,13598,73191,555786,98350,59476,39109,37248,28396,13773,13700,13411,13537,51246,61435,89311,67206,100471,83372,92411,13108,13126,13349,13246,13360,15497,19293,16555,18921,14739,17952,13601,11788,13366,13173,1.4,3859,-1,12.63,
11/11/2017,20:00:00,85878,96143,55161,38351,32508,39352,23643,13620,13693,13771,13336,117761,105960,121257,99734,98505,76256,88068,13545,13759,13540,13581,18276,12363,8659,7528,6200,9546,7127,13233,13138,13625,13622,73095,553809,98488,59519,39177,37340,28477,13778,13724,13444,13593,51246,61482,89382,67321,100718,83573,92721,13148,13154,13351,13298,13364,15515,19316,16584,18968,14778,18006,13601,11813,13402,13222,1.5,3859,-1,12.62,
11/11/2017,20:30:00,86313,96629,55384,38473,32604,39455,23691,13678,13728,13801,13358,118377,106461,121655,100185,98813,76450,88269,13611,13788,13564,13602,18358,12406,8683,7548,6212,9559,7134,13294,13166,13645,13627,73448,556316,98794,59684,39267,37402,28522,13828,13766,13483,13628,51405,61691,89693,67500,100990,83690,92917,13183,13197,13419,13335,13428,15586,19392,16639,19018,14810,18046,13675,11856,13440,13258,1.6,3859,-1,12.61,
11/11/2017,21:00:00,86184,96747,55433,38507,32638,39530,23742,13647,13723,13809,13380,118603,106287,121769,100195,98978,76583,88556,13574,13780,13572,13618,18341,12391,8677,7548,6214,9565,7144,13253,13151,13644,13638,73299,555099,98749,59707,39290,37468,28579,13821,13775,13502,13651,51362,61640,89590,67505,101067,83871,93071,13204,13208,13401,13364,13415,15579,19392,16650,19042,14836,18079,13654,11860,13458,13286,1.6,3859,-1,12.6,
11/11/2017,21:30:00,86074,96968,55438,38475,32618,39538,23739,13623,13702,13791,13369,118647,106247,121769,100129,98891,76583,88646,13558,13765,13556,13611,18342,12382,8673,7545,6212,9562,7141,13243,13136,13626,13626,73054,550259,98540,59572,39194,37404,28546,13797,13753,13489,13647,51254,61506,89397,67376,100869,83747,92970,13191,13193,13388,13359,13404,15566,19379,16641,19030,14827,18072,13646,11852,13448,13278,1.7,3859,-1,12.59,
11/11/2017,22:00:00,86149,97206,55497,38520,32613,39544,23742,13614,13686,13775,13351,118787,106147,121850,100208,98943,76535,88675,13551,13752,13546,13598,18338,12379,8675,7545,6209,9558,7138,13236,13124,13611,13614,73004,552681,98431,59527,39167,37349,28512,13794,13746,13476,13631,51313,61577,89423,67431,100859,83722,92932,13186,13193,13398,13348,13409,15566,19379,16637,19031,14817,18060,13649,11847,13440,13268,1.8,3859,-1,12.58,
11/11/2017,22:30:00,86089,97611,55599,38566,32625,39589,23746,13595,13679,13765,13344,118999,106136,121957,100278,99056,76639,88776,13529,13747,13541,13591,18331,12370,8673,7544,6209,9560,7138,13213,13114,13603,13607,72960,551975,98408,59493,39153,37339,28496,13789,13743,13473,13625,51296,61596,89461,67444,100883,83788,92961,13191,13193,13388,13348,13399,15560,19371,16633,19030,14820,18055,13631,11841,13435,13260,1.8,3859,-1,12.57,
11/11/2017,23:00:00,85911,97797,55604,38527,32580,39547,23708,13562,13637,13728,13316,119123,105937,122006,100099,98916,76598,88805,13499,13707,13502,13565,18312,12352,8657,7531,6199,9544,7127,13185,13079,13570,13571,72882,550778,98172,59442,39086,37281,28455,13776,13724,13455,13612,51258,61465,89335,67328,100722,83673,92797,13174,13178,13378,13333,13378,15539,19339,16600,18993,14793,18029,13607,11816,13410,13238,1.9,3859,-1,12.57,
11/11/2017,23:30:00,86304,98517,55871,38664,32633,39605,23725,13598,13656,13734,13309,119733,106441,122707,100597,99240,76794,89158,13534,13720,13502,13555,18366,12377,8675,7542,6204,9546,7127,13218,13094,13570,13555,73351,554388,98640,59613,39185,37339,28489,13828,13758,13473,13617,51493,61742,89748,67563,101067,83888,92938,13188,13205,13429,13337,13426,15587,19399,16641,19029,14816,18044,13656,11843,13424,13242,1.8,3859,-1,12.56,
12/11/2017,00:00:00,86512,98816,56021,38761,32699,39683,23766,13632,13687,13755,13326,120349,106897,123139,101109,99773,77082,89472,13576,13749,13525,13562,18433,12410,8699,7558,6214,9553,7137,13255,13120,13588,13571,73650,556368,99098,59822,39335,37463,28580,13871,13801,13514,13648,51663,61994,90045,67798,101292,84119,93202,13223,13249,13471,13371,13463,15626,19452,16693,19080,14854,18085,13698,11876,13460,13275,1.6,3859,-1,12.55,
12/11/2017,00:30:00,87102,99524,56359,38969,32851,39838,23856,13728,13747,13811,13375,121603,107676,124117,101745,100547,77444,89960,13667,13807,13574,13595,18540,12478,8743,7596,6240,9593,7157,13344,13187,13642,13617,74184,561827,99676,60144,39507,37622,28682,13943,13859,13566,13692,51964,62323,90477,68120,101753,84444,93609,13272,13299,13553,13415,13538,15718,19549,16766,19161,14904,18144,13788,11935,13516,13324,1.4,3859,-1,12.54,
12/11/2017,01:00:00,87541,100149,56646,39156,32996,40019,23974,13796,13822,13877,13444,122480,108298,125004,102329,101200,78007,90461,13728,13871,13639,13658,18637,12526,8781,7628,6265,9631,7187,13408,13250,13707,13673,74574,563072,100179,60442,39712,37834,28821,13997,13921,13626,13752,52176,62602,90937,68393,102194,84833,93968,13330,13352,13604,13474,13593,15779,19636,16836,19236,14960,18210,13848,11986,13576,13385,1.2,3859,-1,12.53,
12/11/2017,01:30:00,87329,99790,56553,39167,33062,40126,24046,13756,13853,13938,13505,122465,108298,125373,102633,101511,78453,90912,13686,13900,13686,13718,18590,12515,8777,7632,6280,9659,7212,13371,13265,13758,13734,74301,560399,100153,60505,39771,37931,28925,13978,13948,13665,13808,52086,62547,90901,68442,102291,84995,94154,13380,13386,13589,13522,13570,15767,19637,16851,19279,14995,18263,13820,12004,13631,13440,1.2,3859,-1,12.51,
12/11/2017,02:00:00,87549,99501,56516,39147,33065,40117,24056,13818,13868,13947,13519,123131,108612,125591,102869,101694,78548,91156,13754,13916,13699,13736,18668,12553,8798,7651,6289,9677,7221,13450,13300,13779,13761,74426,560668,100276,60523,39760,37909,28923,14011,13957,13674,13816,52179,62664,90977,68527,102432,85021,94255,13391,13394,13628,13539,13618,15807,19682,16881,19298,15007,18286,13872,12020,13641,13449,1.2,3859,-1,12.51,
12/11/2017,02:30:00,88537,100559,57046,39490,33316,40385,24173,13949,13971,14026,13581,124799,110039,127116,104061,102793,79084,91931,13905,14034,13784,13800,18840,12662,8872,7709,6331,9731,7259,13589,13415,13880,13835,75146,564376,101164,61007,40047,38118,29059,14124,14044,13740,13861,52673,63266,91847,69093,103107,85602,94794,13461,13487,13735,13591,13731,15940,19836,17003,19415,15094,18366,14001,12107,13715,13507,.9,3859,-1,12.5,
12/11/2017,03:00:00,88691,100593,57152,39575,33422,40520,24267,13979,14015,14087,13649,125385,110453,127466,104413,103217,79497,92387,13940,14081,13847,13868,18909,12704,8902,7734,6356,9772,7293,13641,13475,13943,13918,75198,565470,101245,61117,40109,38220,29152,14136,14063,13775,13907,52700,63354,91916,69225,103363,85888,95079,13491,13510,13746,13642,13761,15975,19878,17040,19477,15142,18431,14028,12141,13757,13561,.8,3859,-1,12.49,
12/11/2017,03:30:00,88645,100490,57190,39645,33521,40675,24382,13966,14057,14144,13720,125300,110504,127582,104642,103656,79899,92777,13919,14130,13913,13947,18897,12711,8912,7750,6378,9811,7327,13623,13511,14018,13999,74963,563751,101354,61173,40195,38336,29221,14120,14082,13814,13960,52680,63349,92070,69293,103552,86130,95400,13539,13551,13741,13693,13737,15969,19886,17062,19513,15178,18489,14001,12164,13796,13606,.8,3859,-1,12.48,
12/11/2017,04:00:00,87795,96321,55739,39001,33221,40175,24156,13932,14018,14126,13703,124279,109248,125875,103434,102238,79199,91792,13911,14110,13905,13962,18758,12659,8865,7708,6354,9777,7307,13629,13506,14019,14015,73771,552734,100231,60598,39773,37996,29066,14061,14036,13777,13940,52130,62715,90896,68558,102499,85142,94545,13510,13512,13704,13684,13657,15868,19771,16965,19401,15085,18415,13966,12119,13770,13588,1,3859,-1,12.47,
12/11/2017,04:30:00,87939,95828,55651,38975,33235,40143,24137,13969,14033,14130,13702,124344,109283,125364,103217,101998,78811,91424,13971,14148,13932,13980,18795,12695,8879,7718,6361,9791,7315,13694,13554,14059,14046,73571,549301,100121,60540,39711,37945,29012,14080,14036,13766,13918,52222,62795,90995,68623,102457,85104,94438,13515,13524,13743,13677,13694,15911,19803,16985,19407,15088,18406,14006,12130,13767,13574,1,3859,-1,12.46,
12/11/2017,05:00:00,89138,97006,56241,39377,33506,40397,24266,14173,14169,14221,13749,126083,110280,126341,103814,102452,79044,91441,14177,14288,14027,14038,19038,12834,8967,7790,6410,9853,7353,13887,13698,14168,14119,74667,554071,101259,61126,40005,38125,29110,14245,14141,13832,13956,52859,63493,91903,69330,103222,85669,94972,13587,13628,13909,13715,13855,16085,20003,17136,19550,15176,18475,14181,12234,13836,13621,.7,3859,-1,12.45,
12/11/2017,05:30:00,88209,94836,55435,38998,33353,40205,24192,14074,14140,14239,13788,124252,109090,124294,102617,101232,78495,90519,14061,14262,14043,14092,18801,12741,8905,7744,6392,9837,7352,13785,13660,14183,14163,73620,545400,100149,60657,39724,37989,29063,14135,14094,13829,13986,52255,62920,90941,68706,102568,85133,94504,13591,13594,13804,13746,13727,15943,19844,17024,19461,15113,18449,14065,12187,13834,13644,.8,3859,-1,12.44,
12/11/2017,06:00:00,88679,94762,55560,39132,33481,40314,24264,14177,14219,14302,13832,124668,109400,124407,102756,101161,78521,90319,14166,14360,14105,14142,18707,12807,8953,7781,6418,9878,7378,13882,13741,14254,14230,73587,548192,100503,60845,39871,38104,29141,14166,14126,13855,14006,52499,63190,91412,69041,102983,85481,94952,13622,13632,13852,13777,13748,15988,19903,17074,19505,15161,18499,14091,12214,13857,13667,.7,3859,-1,12.43,
12/11/2017,06:30:00,88868,94506,55527,39135,33490,40310,24280,14227,14240,14326,13856,125204,109532,124357,102811,101114,78507,90281,14209,14378,14126,14172,18763,12836,8969,7791,6427,9892,7388,13936,13770,14282,14257,73561,544890,100467,60803,39854,38075,29119,14161,14109,13839,13996,52484,63183,91323,68954,102873,85419,94938,13616,13628,13855,13778,13741,15976,19887,17058,19485,15144,18476,14092,12202,13841,13651,.7,3859,-1,12.42,
12/11/2017,07:00:00,89040,94455,55571,39226,33592,40395,24325,14275,14301,14381,13913,125388,109676,124590,103010,101283,78653,90382,14248,14431,14184,14216,18804,12854,8984,7806,6443,9918,7405,13960,13816,14331,14310,73264,543066,100304,60737,39819,38051,29105,14142,14098,13834,13991,52307,63010,91083,68854,102669,85299,94782,13614,13618,13826,13773,13694,15931,19843,17027,19449,15124,18457,14065,12191,13830,13644,.7,3859,-1,12.42,
12/11/2017,07:30:00,88976,94393,55611,39271,33656,40482,24385,14295,14331,14426,13967,125622,109715,124653,103125,101510,78864,90559,14254,14451,14220,14267,18840,12859,8986,7810,6450,9929,7419,13963,13824,14356,14343,73243,539326,100268,60683,39843,38087,29125,14117,14082,13826,13988,52224,62862,90969,68710,102468,85173,94681,13603,13601,13795,13767,13678,15906,19814,17000,19426,15109,18438,14042,12175,13820,13633,.6,3859,-1,12.41,
12/11/2017,08:00:00,89212,94527,55704,39350,33709,40538,24431,14346,14370,14454,13990,125949,109981,124941,103212,101639,78974,90689,14306,14477,14242,14290,18893,12884,9001,7824,6460,9941,7426,14003,13852,14377,14354,73430,539576,100341,60788,39854,38085,29120,14161,14104,13831,13985,52340,63019,91128,68781,102516,85156,94603,13605,13614,13841,13764,13715,15947,19851,17024,19432,15109,18431,14083,12194,13823,13627,.6,3859,-1,12.41,
12/11/2017,08:30:00,88782,95924,55718,39358,33719,40615,24495,14251,14342,14457,14010,125282,109590,124617,103100,101704,79033,90876,14204,14461,14244,14302,18840,12844,8982,7812,6456,9942,7432,13877,13794,14354,14354,73193,539077,100328,60759,39932,38168,29182,14116,14089,13835,13995,52307,62938,91178,68838,102682,85394,94875,13609,13608,13788,13770,13701,15931,19847,17030,19463,15142,18460,14039,12186,13827,13639,.6,3859,-1,12.46,
12/11/2017,09:00:00,87858,94708,55666,39220,33591,40576,24473,14075,14235,14376,13956,124073,108732,124044,102625,101297,78890,90881,14062,14373,14179,14252,17802,12235,8645,7562,6329,9818,7368,12816,13244,14048,14169,72647,534997,99809,60616,39930,38148,29183,14016,14026,13791,13956,52104,62737,91018,68703,102585,85558,94892,13562,13536,13671,13743,13649,15885,19795,17002,19444,15152,18461,13921,12126,13783,13610,.9,3859,-1,12.83,
12/11/2017,09:30:00,86024,93329,54709,38501,33050,40005,24137,13424,13788,14024,13706,113678,101257,117844,98737,97700,76705,89137,13725,14084,13949,14075,16506,11357,8052,7061,5967,9335,7062,11535,12133,13078,13427,66293,504014,95179,58758,38674,37244,28709,13770,13801,13611,13810,51231,61613,89444,67657,101112,84328,93712,13394,13336,13423,13603,13492,15713,19576,16816,19274,15025,18315,13730,11974,13632,13483,1.6,3859,-1,13.47,
12/11/2017,10:00:00,78668,88098,51434,36130,31534,38604,23300,12014,12769,13230,13108,105457,93570,109572,92180,92429,73207,85908,12155,13220,13351,13635,16800,11450,8049,7019,5828,9055,6818,12040,12087,12687,12887,68320,494247,94234,57698,38170,36565,28124,13419,13493,13334,13553,49487,59622,86652,65763,98325,82232,91723,13041,12946,12958,13295,13270,15459,19272,16583,19039,14858,18125,13466,11811,13463,13330,2.2,3859,-1,13.85,
12/11/2017,10:30:00,72874,84041,48644,33994,29547,36513,22170,11336,11980,12446,12407,109331,95095,109886,91124,90654,70967,83042,12388,12753,12727,13016,17155,11669,8192,7131,5902,9128,6840,12322,12331,12864,12953,68535,498874,93943,57343,37979,36325,27869,13326,13373,13184,13395,49325,59233,86047,65147,97478,81412,90519,12869,12802,12882,13103,13156,15313,19086,16414,18836,14707,17939,13348,11680,13305,13162,2.7,3859,-1,14.3,
12/11/2017,11:00:00,76494,87845,52059,34379,30529,36942,21993,12157,12298,12600,12118,101840,89745,113552,93564,92671,72052,84000,12690,12952,12819,12973,17356,11772,8253,7179,5929,9158,6848,12469,12409,12912,12964,69465,523911,94763,57522,37978,36265,27765,13373,13360,13123,13309,49718,59602,86669,65414,97948,81544,90607,12820,12785,12949,13017,13139,15273,19018,16331,18742,14615,17824,13327,11609,13197,13059,2.8,3859,-1,14.65,
12/11/2017,11:30:00,74059,87468,52285,34318,30544,37286,22042,12323,12463,12636,12380,116738,95108,124090,94403,94734,74459,84598,12676,13412,12937,12815,17381,11627,8183,7036,5961,9172,6924,12447,12507,13299,12877,68909,491556,92452,66685,37385,34752,27824,13291,13251,12601,12643,50942,64581,84877,60316,94870,94433,93681,12098,12819,12998,12821,13047,14103,18418,16922,18655,14565,17812,13236,11603,12566,12344,2.7,3859,-1,15.02,
12/11/2017,12:00:00,81406,89089,50526,36857,30779,36578,21513,12470,12641,12707,12175,122516,100907,124431,94359,93327,74295,85404,12829,13018,13011,12947,17894,11699,8272,7174,5918,9181,6803,12347,12356,12781,13071,68339,342703,95850,57370,35870,33142,26763,13595,12958,13270,13424,48157,60251,84580,68745,99510,79743,86615,12990,12588,13343,12866,12909,15123,19300,16641,18092,14328,17019,13565,11446,13070,12597,2.5,3859,-1,14.49,
12/11/2017,12:30:00,80024,90764,51890,35983,30495,37000,22202,12625,12692,12771,12365,116800,100671,116080,95529,94528,73046,85000,12891,13081,12890,12950,17534,11866,8312,7228,5956,9183,6852,12614,12513,12973,12976,69457,533342,94381,57226,37693,35917,27470,13301,13267,13012,13155,49466,59362,86395,65148,97606,81120,90086,12738,12719,12899,12892,13015,15108,18814,16141,18504,14433,17568,13186,11454,12999,12827,2.2,3859,-1,13.4,
12/11/2017,13:00:00,79411,90697,51803,35933,30494,37067,22251,12501,12664,12787,12401,115785,100021,115821,95267,94535,73161,85202,12720,13026,12871,12950,17398,11790,8269,7202,5947,9177,6857,12472,12453,12962,12990,67689,526998,92335,56266,37119,35449,27160,13027,13069,12860,13033,48573,58332,85100,64212,96325,80235,89374,12597,12554,12631,12776,12811,14896,18560,15942,18335,14312,17436,12919,11291,12847,12699,2.4,3859,-1,13.36,
12/11/2017,13:30:00,79042,89579,51341,35658,30322,36848,22143,12442,12584,12719,12354,114927,99232,114855,94654,93763,72641,84750,12660,12951,12812,12907,17318,11739,8235,7170,5922,9140,6836,12429,12401,12914,12954,66380,522226,90534,55198,36407,34795,26677,12840,12862,12659,12830,48047,57645,83992,63426,95145,79072,88114,12435,12386,12504,12602,12647,14689,18297,15708,18076,14120,17197,12722,11110,12643,12496,2.6,3859,-1,13.29,
12/11/2017,14:00:00,79728,88463,51102,35614,30290,36643,22011,12621,12660,12723,12313,115999,99716,114761,94378,93224,72079,83696,12867,13010,12805,12871,17457,11833,8276,7197,5929,9136,6821,12621,12493,12940,12935,66552,519736,90475,54999,36114,34405,26357,12937,12860,12569,12693,48116,57647,83701,63175,94457,78224,86988,12345,12370,12603,12474,12689,14716,18302,15673,17979,14001,17028,12859,11115,12580,12380,2.5,3859,-1,12.97,
12/11/2017,14:30:00,80451,89612,51665,35977,30554,36990,22188,12724,12765,12832,12403,116887,100453,115554,95220,93956,72632,84233,12931,13097,12884,12925,17551,11893,8326,7237,5962,9192,6858,12662,12568,13017,13011,67459,526410,91305,55470,36506,34739,26543,12977,12901,12605,12717,48484,58033,84443,63561,95088,78722,87385,12371,12401,12636,12484,12743,14780,18386,15749,18058,14064,17086,12906,11168,12623,12418,2.1,3859,-1,12.92,
12/11/2017,15:00:00,81162,90488,52087,36276,30771,37234,22340,12861,12881,12937,12506,117863,101271,116623,95880,94700,73124,84821,13010,13164,12946,12975,17656,11947,8366,7270,5987,9226,6880,12737,12628,13075,13059,68290,526840,92158,55931,36810,35024,26721,13068,12980,12677,12780,48819,58376,84857,63887,95469,79040,87670,12433,12464,12718,12535,12797,14841,18457,15805,18123,14110,17143,12969,11222,12683,12481,2,3859,-1,12.84,
12/11/2017,15:30:00,81582,89797,52022,36330,30879,37290,22401,12993,13001,13041,12596,118555,101774,116486,95899,94578,73111,84505,13148,13256,13015,13040,17619,12036,8414,7307,6016,9258,6899,12886,12731,13170,13132,68820,526079,92626,56202,36927,35168,26849,13164,13067,12759,12868,48905,58460,84836,63942,95565,79008,87684,12498,12541,12805,12615,12838,14882,18512,15854,18159,14124,17191,13072,11290,12765,12559,1.9,3859,-1,12.8,
12/11/2017,16:00:00,82671,89863,52344,36669,31198,37606,22586,13194,13174,13207,12734,120058,102847,117319,96735,95148,73555,84753,13319,13419,13154,13160,17822,12185,8512,7390,6080,9355,6962,13105,12927,13340,13287,69899,532888,93935,56901,37341,35552,27119,13327,13221,12896,13000,49466,59189,85803,64602,96562,79803,88536,12631,12686,12972,12738,12984,15049,18724,16030,18331,14247,17331,13250,11428,12910,12690,1.5,3859,-1,12.76,
12/11/2017,16:30:00,83743,90807,52953,37112,31603,38078,22887,13369,13369,13403,12924,121510,104135,118707,97694,96294,74401,85666,13462,13583,13321,13321,18030,12311,8600,7469,6148,9457,7043,13258,13091,13526,13460,70851,537781,95272,57678,37848,36049,27481,13481,13376,13054,13153,50021,59872,86751,65386,97698,80868,89563,12790,12837,13110,12892,13101,15198,18909,16195,18516,14397,17517,13389,11555,13067,12840,1.3,3859,-1,12.74,
12/11/2017,17:00:00,84781,92049,53640,37591,31992,38579,23163,13544,13533,13579,13095,123003,105340,119983,98864,97374,75387,86636,13593,13715,13451,13462,18259,12433,8686,7545,6211,9546,7111,13411,13237,13673,13615,71953,543773,96671,58398,38399,36536,27846,13623,13522,13197,13308,50771,60770,88124,66330,98922,81812,90709,12935,12983,13262,13045,13235,15347,19099,16365,18697,14541,17707,13510,11671,13198,12987,1.2,3859,-1,12.72,
12/11/2017,17:30:00,85508,92738,54068,37915,32292,38958,23414,13649,13677,13731,13257,123660,106070,120938,99790,98265,76076,87552,13678,13831,13583,13592,18350,12501,8738,7590,6254,9622,7169,13479,13331,13798,13744,72466,542080,97708,58997,38780,36924,28142,13721,13649,13338,13447,51119,61229,88867,66961,99945,82767,91714,13075,13115,13356,13194,13313,15463,19242,16500,18857,14671,17863,13610,11776,13330,13119,1,3859,-1,12.71,
12/11/2017,18:00:00,85583,92675,54086,37945,32380,39070,23523,13674,13716,13796,13344,123516,105993,120852,99688,98297,76248,87730,13686,13858,13638,13671,18344,12492,8730,7591,6260,9639,7195,13490,13349,13841,13810,72245,539622,97406,58923,38763,36988,28249,13719,13668,13390,13524,51030,61142,88613,66843,99757,82814,91911,13131,13143,13363,13274,13308,15451,19251,16509,18888,14700,17923,13605,11792,13373,13183,1.2,3859,-1,12.7,
12/11/2017,18:30:00,86621,93594,54663,38346,32693,39413,23694,13856,13866,13915,13441,124904,107025,121971,100577,99148,76714,88270,13845,13994,13735,13752,18483,12595,8803,7650,6304,9700,7232,13621,13463,13933,13884,72847,544992,98367,59466,39091,37267,28427,13828,13759,13469,13602,51444,61629,89334,67417,100701,83467,92601,13211,13239,13466,13350,13386,15559,19384,16622,19006,14782,18009,13710,11875,13451,13256,1,3859,-1,12.68,
12/11/2017,19:00:00,87046,93973,54893,38519,32854,39613,23813,13924,13938,14000,13528,125612,107444,122390,100885,99513,77064,88629,13906,14054,13803,13829,18555,12638,8831,7673,6323,9731,7259,13681,13512,13992,13960,72928,543393,98604,59609,39211,37411,28552,13851,13785,13507,13652,51538,61757,89532,67576,100879,83699,92909,13252,13266,13506,13402,13422,15592,19418,16658,19040,14813,18048,13750,11900,13487,13298,.9,3859,-1,12.67,
12/11/2017,19:30:00,87935,94996,55474,38916,33154,39956,24017,14061,14071,14120,13643,126865,108552,123661,101814,100409,77764,89327,14018,14168,13910,13925,18721,12732,8898,7732,6371,9795,7306,13785,13623,14095,14047,73643,548578,99512,60109,39544,37691,28736,13941,13879,13593,13724,51968,62293,90352,68092,101644,84377,93537,13330,13346,13583,13476,13481,15680,19528,16758,19148,14894,18154,13812,11964,13555,13370,.7,3859,-1,12.66,
12/11/2017,20:00:00,88480,95521,55807,39149,33342,40181,24167,14169,14165,14219,13741,127716,109179,124524,102521,100987,78230,89833,14108,14244,13995,14011,18819,12793,8940,7765,6397,9841,7339,13860,13691,14173,14123,74170,548320,100180,60476,39777,37905,28892,14024,13960,13658,13786,52252,62654,90773,68448,102057,84706,93894,13395,13417,13665,13535,13567,15769,19634,16838,19232,14956,18220,13905,12029,13631,13432,.6,3859,-1,12.65,
12/11/2017,20:30:00,89102,96272,56169,39402,33549,40459,24307,14261,14254,14314,13826,128527,109880,125131,103145,101550,78717,90418,14188,14328,14067,14084,18935,12856,8982,7802,6427,9885,7371,13950,13765,14250,14197,74790,550518,100936,60928,40014,38129,29063,14123,14039,13740,13861,52641,63072,91395,68857,102641,85230,94418,13473,13503,13755,13609,13653,15865,19758,16939,19335,15035,18314,13998,12101,13707,13504,.6,3859,-1,12.64,
12/11/2017,21:00:00,89579,96811,56488,39615,33730,40681,24461,14347,14330,14390,13917,129203,110427,125790,103703,102129,79143,90907,14257,14400,14137,14158,19025,12904,9021,7835,6455,9926,7405,14009,13824,14319,14269,75200,554913,101634,61295,40273,38365,29240,14202,14118,13819,13951,52909,63479,91902,69297,103288,85804,95043,13551,13582,13831,13697,13733,15961,19874,17042,19435,15124,18425,14085,12180,13785,13585,.5,3859,-1,12.63,
12/11/2017,21:30:00,90235,97536,56886,39902,33962,40971,24622,14446,14439,14489,14013,130074,111226,126720,104440,103041,79705,91591,14347,14489,14231,14250,19137,12978,9069,7877,6489,9981,7445,14090,13905,14403,14356,75850,558122,102507,61746,40584,38651,29443,14289,14214,13908,14040,53293,63902,92629,69795,104127,86463,95703,13636,13662,13923,13776,13828,16075,20016,17163,19574,15220,18538,14178,12262,13879,13681,.2,3859,-1,12.62,
12/11/2017,22:00:00,90665,97989,57198,40129,34169,41204,24773,14525,14534,14594,14111,130874,111813,127416,105061,103612,80209,92157,14414,14574,14311,14338,19221,13023,9104,8007,6517,10032,7482,14142,13975,14485,14436,76254,561392,103198,62129,40847,38919,29631,14364,14303,13995,14126,53536,64233,93096,70132,104669,86938,96242,13713,13739,13988,13856,13899,16156,20127,17265,19680,15305,18645,14259,12332,13978,13771,.1,3859,-1,12.61,
12/11/2017,22:30:00,91279,98458,57460,40337,34363,41426,24894,14624,14622,14685,14193,131815,112656,128312,105590,104117,80701,92634,14503,14663,14401,14414,19304,13077,9142,8041,6543,10067,7512,14222,14049,14551,14507,76648,561906,103643,62497,41042,39111,29783,14443,14375,14071,14196,53780,64557,93591,70484,105075,87323,96693,13783,13804,14054,13922,13974,16253,20233,17358,19779,15377,18738,14351,12408,14057,13848,.1,3859,-1,12.6,
12/11/2017,23:00:00,91040,98282,57428,40346,34412,41527,24982,14586,14636,14724,14256,131298,112214,128201,105615,104309,80944,92908,14447,14674,14439,14478,19244,13049,9126,8038,6549,10079,7530,14162,14038,14577,14551,76348,560235,103626,62535,41101,39201,29877,14420,14395,14116,14259,53656,64472,93475,70424,105202,87425,96908,13821,13829,14036,13972,13957,16244,20238,17377,19813,15410,18797,14330,12422,14095,13906,.1,3859,-1,12.6,
12/11/2017,23:30:00,92003,98989,57848,40606,34589,41683,25064,14743,14725,14782,14297,132800,113314,128986,106311,104737,81244,93050,14630,14762,14492,14514,19425,13146,9186,8084,6576,10110,7549,14322,14126,14639,14592,77051,560207,104376,62865,41257,39310,29961,14544,14467,14168,14298,54091,64919,94027,70934,105590,87728,97186,13874,13896,14162,14015,14076,16370,20371,17470,19905,15462,18851,14466,12499,14148,13949,.1,3859,-1,12.59,
13/11/2017,00:00:00,92548,99653,58209,40849,34789,41949,25215,14824,14814,14868,14386,133638,114081,129925,107016,105412,81743,93792,14694,14846,14576,14597,19530,13210,9228,8123,6607,10160,7584,14388,14193,14719,14668,77638,566013,105231,63301,41549,39588,30147,14631,14554,14246,14379,54453,65412,94730,71437,106193,88331,97767,13951,13982,14254,14095,14162,16461,20499,17586,20017,15549,18950,14544,12570,14231,14024,-.2,3859,-1,12.58,
13/11/2017,00:30:00,93342,100500,58649,41177,35032,42215,25358,14946,14922,14964,14473,135030,114972,130841,107949,106293,82316,94475,14814,14947,14668,14692,19664,13281,9284,8172,6644,10209,7620,14491,14296,14806,14755,78610,570100,106271,63858,41873,39871,30356,14769,14676,14345,14470,55103,66177,95661,72070,107109,89088,98506,14054,14100,14392,14183,14283,16600,20663,17715,20154,15646,19065,14687,12671,14340,14115,-.5,3859,-1,12.55,
13/11/2017,01:00:00,94353,101602,59263,41570,35350,42595,25577,15102,15064,15109,14600,136626,116353,132363,109135,107496,83288,95314,14962,15092,14797,14798,19857,13397,9356,8235,6695,10283,7674,14630,14421,14930,14870,79724,581667,107695,64650,42333,40306,30665,14918,14818,14489,14596,55713,66933,96889,72931,108426,90060,99546,14192,14236,14538,14305,14419,16757,20866,17889,20337,15783,19224,14822,12788,14470,14242,-1,3859,-1,12.56,
